CMD: llama-server --model /home/cmoro-deusto/Code/ai/hf/hub/models--unsloth--Qwen3.8-27B-GGUF/snapshots/f1bfb127c64f7072bdd2cad55f258b9c8b2910fe/Qwen3.8-27B-UD-Q4_K_XL.gguf --alias Qwen3.8 27B Q4 --host 0.0.0.0 --ctx-size 131072 -ngl 999 -fa 1 --cache-type-k q4_0 --cache-type-v q4_0 --parallel 1 --metrics --port 8080 --spec-type draft-mtp --spec-draft-n-max 6

0.00.061.477 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.121.365 W srv  llama_server: -----------------
0.00.121.366 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.121.366 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.121.366 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.121.366 W srv  llama_server: -----------------
0.00.122.534 I srv    load_model: loading model '/home/cmoro-deusto/Code/ai/hf/hub/models--unsloth--Qwen3.8-27B-GGUF/snapshots/f1bfb127c64f7072bdd2cad55f258b9c8b2910fe/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.01.937.008 I cmn          init: llama threadpool init, n_threads = 8
0.01.970.363 I common_speculative_init_result: creating MTP draft context against the target model '/home/cmoro-deusto/Code/ai/hf/hub/models--unsloth--Qwen3.8-27B-GGUF/snapshots/f1bfb127c64f7072bdd2cad55f258b9c8b2910fe/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.02.021.547 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.02.060.361 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.060.379 I srv  llama_server: model loaded
0.02.060.381 I srv  llama_server: listening on http://0.0.0.0:8080
0.02.060.381 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.02.060.382 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.03.977.461 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.03.977.662 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.04.244.511 I slot print_timing: id  0 | task 0 | prompt eval time =      87.28 ms /    14 tokens (    6.23 ms per token,   160.41 tokens per second)
0.04.244.513 I slot print_timing: id  0 | task 0 |        eval time =     179.45 ms /    16 tokens (   11.96 ms per token,    83.59 tokens per second)
0.04.244.513 I slot print_timing: id  0 | task 0 |       total time =     266.73 ms /    30 tokens
0.04.244.514 I slot print_timing: id  0 | task 0 |    graphs reused =          6
0.04.244.517 I slot print_timing: id  0 | task 0 | draft acceptance = 0.30556 (   11 accepted /    36 generated), mean len =  2.83
0.04.244.532 I slot      release: id  0 | task 0 | stop processing: n_tokens = 31, truncated = 0
0.04.246.179 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 48963235273
0.04.284.493 I slot launch_slot_: id  0 | task 9 | processing task, is_child = 0
0.06.317.025 I slot print_timing: id  0 | task 9 | prompt eval time =      65.20 ms /    30 tokens (    2.17 ms per token,   460.12 tokens per second)
0.06.317.026 I slot print_timing: id  0 | task 9 |        eval time =    1967.24 ms /   400 tokens (    4.93 ms per token,   202.82 tokens per second)
0.06.317.026 I slot print_timing: id  0 | task 9 |       total time =    2032.44 ms /   430 tokens
0.06.317.027 I slot print_timing: id  0 | task 9 |    graphs reused =         73
0.06.317.029 I slot print_timing: id  0 | task 9 | draft acceptance = 0.79087 (  329 accepted /   416 generated), mean len =  5.70
0.06.317.039 I slot      release: id  0 | task 9 | stop processing: n_tokens = 429, truncated = 0
0.06.318.723 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.070
0.06.356.447 I slot launch_slot_: id  0 | task 82 | processing task, is_child = 0
0.07.757.228 I slot print_timing: id  0 | task 82 | prompt eval time =      51.05 ms /     4 tokens (   12.76 ms per token,    78.35 tokens per second)
0.07.757.229 I slot print_timing: id  0 | task 82 |        eval time =    1349.63 ms /   279 tokens (    4.85 ms per token,   205.98 tokens per second)
0.07.757.229 I slot print_timing: id  0 | task 82 |       total time =    1400.69 ms /   283 tokens
0.07.757.230 I slot print_timing: id  0 | task 82 |    graphs reused =        119
0.07.757.232 I slot print_timing: id  0 | task 82 | draft acceptance = 0.81250 (  234 accepted /   288 generated), mean len =  5.88
0.07.757.241 I slot      release: id  0 | task 82 | stop processing: n_tokens = 312, truncated = 0
0.07.759.073 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.096
0.07.810.544 I slot launch_slot_: id  0 | task 132 | processing task, is_child = 0
0.09.471.218 I slot print_timing: id  0 | task 132 | prompt eval time =      50.72 ms /     4 tokens (   12.68 ms per token,    78.86 tokens per second)
0.09.471.220 I slot print_timing: id  0 | task 132 |        eval time =    1609.83 ms /   352 tokens (    4.59 ms per token,   218.04 tokens per second)
0.09.471.220 I slot print_timing: id  0 | task 132 |       total time =    1660.55 ms /   356 tokens
0.09.471.220 I slot print_timing: id  0 | task 132 |    graphs reused =        174
0.09.471.223 I slot print_timing: id  0 | task 132 | draft acceptance = 0.86550 (  296 accepted /   342 generated), mean len =  6.19
0.09.471.232 I slot      release: id  0 | task 132 | stop processing: n_tokens = 383, truncated = 0
0.09.472.814 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.008
0.09.526.032 I slot launch_slot_: id  0 | task 191 | processing task, is_child = 0
0.11.709.124 I slot print_timing: id  0 | task 191 | prompt eval time =      64.07 ms /    27 tokens (    2.37 ms per token,   421.39 tokens per second)
0.11.709.126 I slot print_timing: id  0 | task 191 |        eval time =    2118.92 ms /   184 tokens (   11.58 ms per token,    86.36 tokens per second)
0.11.709.126 I slot print_timing: id  0 | task 191 |       total time =    2182.99 ms /   211 tokens
0.11.709.126 I slot print_timing: id  0 | task 191 |    graphs reused =        249
0.11.709.128 I slot print_timing: id  0 | task 191 | draft acceptance = 0.24342 (  111 accepted /   456 generated), mean len =  2.46
0.11.709.138 I slot      release: id  0 | task 191 | stop processing: n_tokens = 214, truncated = 0
0.11.710.880 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.126
0.11.750.184 I slot launch_slot_: id  0 | task 270 | processing task, is_child = 0
0.13.616.037 I slot print_timing: id  0 | task 270 | prompt eval time =      51.92 ms /     4 tokens (   12.98 ms per token,    77.04 tokens per second)
0.13.616.038 I slot print_timing: id  0 | task 270 |        eval time =    1813.84 ms /   172 tokens (   10.61 ms per token,    94.28 tokens per second)
0.13.616.038 I slot print_timing: id  0 | task 270 |       total time =    1865.76 ms /   176 tokens
0.13.616.038 I slot print_timing: id  0 | task 270 |    graphs reused =        313
0.13.616.041 I slot print_timing: id  0 | task 270 | draft acceptance = 0.28205 (  110 accepted /   390 generated), mean len =  2.69
0.13.616.050 I slot      release: id  0 | task 270 | stop processing: n_tokens = 202, truncated = 0
0.13.617.736 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.134
0.13.670.067 I slot launch_slot_: id  0 | task 337 | processing task, is_child = 0
0.15.732.497 I slot print_timing: id  0 | task 337 | prompt eval time =      52.23 ms /     4 tokens (   13.06 ms per token,    76.58 tokens per second)
0.15.732.499 I slot print_timing: id  0 | task 337 |        eval time =    2010.10 ms /   184 tokens (   10.98 ms per token,    91.04 tokens per second)
0.15.732.503 I slot print_timing: id  0 | task 337 |       total time =    2062.34 ms /   188 tokens
0.15.732.504 I slot print_timing: id  0 | task 337 |    graphs reused =        384
0.15.732.506 I slot print_timing: id  0 | task 337 | draft acceptance = 0.26389 (  114 accepted /   432 generated), mean len =  2.58
0.15.732.516 I slot      release: id  0 | task 337 | stop processing: n_tokens = 213, truncated = 0
0.15.734.055 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.107 (> 0.100 thold), f_keep = 0.014
0.15.786.295 I slot launch_slot_: id  0 | task 411 | processing task, is_child = 0
0.18.622.362 I slot print_timing: id  0 | task 411 | prompt eval time =      64.22 ms /    28 tokens (    2.29 ms per token,   436.01 tokens per second)
0.18.622.364 I slot print_timing: id  0 | task 411 |        eval time =    2771.75 ms /   400 tokens (    6.95 ms per token,   143.95 tokens per second)
0.18.622.364 I slot print_timing: id  0 | task 411 |       total time =    2835.96 ms /   428 tokens
0.18.622.364 I slot print_timing: id  0 | task 411 |    graphs reused =        480
0.18.622.366 I slot print_timing: id  0 | task 411 | draft acceptance = 0.50847 (  300 accepted /   590 generated), mean len =  4.03
0.18.622.376 I slot      release: id  0 | task 411 | stop processing: n_tokens = 427, truncated = 0
0.18.624.126 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.066
0.18.663.508 I slot launch_slot_: id  0 | task 513 | processing task, is_child = 0
0.21.281.231 I slot print_timing: id  0 | task 513 | prompt eval time =      51.71 ms /     4 tokens (   12.93 ms per token,    77.35 tokens per second)
0.21.281.232 I slot print_timing: id  0 | task 513 |        eval time =    2565.91 ms /   400 tokens (    6.43 ms per token,   155.50 tokens per second)
0.21.281.233 I slot print_timing: id  0 | task 513 |       total time =    2617.62 ms /   404 tokens
0.21.281.233 I slot print_timing: id  0 | task 513 |    graphs reused =        568
0.21.281.239 I slot print_timing: id  0 | task 513 | draft acceptance = 0.56618 (  308 accepted /   544 generated), mean len =  4.38
0.21.281.249 I slot      release: id  0 | task 513 | stop processing: n_tokens = 427, truncated = 0
0.21.283.034 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.066
0.21.336.426 I slot launch_slot_: id  0 | task 606 | processing task, is_child = 0
0.23.701.337 I slot print_timing: id  0 | task 606 | prompt eval time =      50.88 ms /     4 tokens (   12.72 ms per token,    78.61 tokens per second)
0.23.701.338 I slot print_timing: id  0 | task 606 |        eval time =    2313.93 ms /   360 tokens (    6.45 ms per token,   155.15 tokens per second)
0.23.701.338 I slot print_timing: id  0 | task 606 |       total time =    2364.81 ms /   364 tokens
0.23.701.339 I slot print_timing: id  0 | task 606 |    graphs reused =        648
0.23.701.341 I slot print_timing: id  0 | task 606 | draft acceptance = 0.56911 (  280 accepted /   492 generated), mean len =  4.41
0.23.701.350 I slot      release: id  0 | task 606 | stop processing: n_tokens = 390, truncated = 0
0.23.701.910 I srv    operator(): operator(): cleaning up before exit...
