2026/08/17 23:19:04.396, 16.67, 195, 44, 0, 34
2026/08/17 23:19:05.403, 71.43, 1537, 45, 0, 16672
2026/08/17 23:19:06.403, 81.54, 2902, 46, 70, 19916
2026/08/17 23:19:07.403, 252.95, 2872, 55, 88, 19926
2026/08/17 23:19:08.403, 464.05, 2737, 57, 97, 19926
2026/08/17 23:19:09.404, 449.99, 2745, 58, 97, 19926
2026/08/17 23:19:10.404, 449.95, 2745, 58, 97, 19926
2026/08/17 23:19:11.404, 439.09, 2865, 59, 96, 19926
2026/08/17 23:19:12.404, 451.18, 2730, 59, 97, 19926
2026/08/17 23:19:13.404, 449.81, 2737, 59, 97, 19926
2026/08/17 23:19:14.405, 450.10, 2752, 60, 97, 19926
2026/08/17 23:19:15.405, 450.24, 2730, 60, 97, 19926
2026/08/17 23:19:16.405, 450.00, 2722, 60, 97, 19926
2026/08/17 23:19:17.405, 437.91, 2722, 60, 97, 19926
2026/08/17 23:19:18.405, 450.18, 2715, 60, 97, 19926
2026/08/17 23:19:19.406, 450.07, 2715, 61, 97, 19926
2026/08/17 23:19:20.406, 449.98, 2715, 61, 97, 19926
2026/08/17 23:19:21.406, 450.04, 2715, 61, 97, 19926
2026/08/17 23:19:22.406, 440.22, 2842, 63, 97, 19926
2026/08/17 23:19:23.407, 452.48, 2715, 62, 97, 19926
2026/08/17 23:19:24.407, 442.08, 2865, 62, 96, 19926
2026/08/17 23:19:25.407, 452.10, 2707, 62, 97, 19926
2026/08/17 23:19:26.407, 422.93, 2707, 61, 87, 19926
2026/08/17 23:19:27.407, 459.54, 2707, 62, 97, 19926
2026/08/17 23:19:28.408, 426.33, 2707, 59, 72, 19926
2026/08/17 23:19:29.408, 466.57, 2707, 63, 97, 19926
2026/08/17 23:19:30.408, 449.97, 2707, 63, 97, 19926
2026/08/17 23:19:31.408, 449.94, 2707, 63, 97, 19926
2026/08/17 23:19:32.409, 449.88, 2715, 63, 96, 19926
2026/08/17 23:19:33.409, 450.11, 2707, 63, 97, 19926
2026/08/17 23:19:34.409, 442.00, 2835, 64, 97, 19926
2026/08/17 23:19:35.409, 450.18, 2700, 63, 98, 19926
2026/08/17 23:19:36.409, 449.95, 2700, 63, 97, 19926
2026/08/17 23:19:37.410, 449.98, 2730, 64, 97, 19926
2026/08/17 23:19:38.410, 437.18, 2707, 62, 54, 19926
2026/08/17 23:19:39.410, 450.15, 2700, 64, 97, 19926
2026/08/17 23:19:40.410, 449.91, 2700, 64, 97, 19926
2026/08/17 23:19:41.410, 449.87, 2700, 64, 97, 19926
2026/08/17 23:19:42.411, 449.88, 2707, 64, 97, 19926
2026/08/17 23:19:43.411, 449.89, 2707, 64, 97, 19926
2026/08/17 23:19:44.411, 308.77, 2925, 56, 0, 542
2026/08/17 23:19:45.411, 96.76, 2925, 55, 70, 16944
2026/08/17 23:19:46.412, 111.02, 2917, 54, 0, 21050
2026/08/17 23:19:47.412, 94.10, 2925, 54, 0, 21050
2026/08/17 23:19:48.413, 172.61, 2617, 62, 94, 21068
2026/08/17 23:19:49.413, 450.13, 2692, 63, 93, 21068
2026/08/17 23:19:50.413, 450.29, 2685, 63, 94, 21068
2026/08/17 23:19:51.413, 450.04, 2692, 64, 94, 21068
2026/08/17 23:19:52.413, 439.46, 2715, 64, 94, 21068
2026/08/17 23:19:53.413, 450.23, 2677, 64, 93, 21068
2026/08/17 23:19:54.414, 449.99, 2677, 64, 93, 21068
2026/08/17 23:19:55.414, 429.83, 2790, 64, 94, 21068
2026/08/17 23:19:56.414, 456.06, 2662, 64, 94, 21068
2026/08/17 23:19:57.414, 450.15, 2692, 64, 94, 21068
2026/08/17 23:19:58.414, 436.11, 2842, 65, 94, 21068
2026/08/17 23:19:59.415, 456.57, 2662, 64, 95, 21068
2026/08/17 23:20:00.415, 440.77, 2662, 64, 94, 21068
2026/08/17 23:20:01.415, 425.28, 2655, 63, 76, 21068
2026/08/17 23:20:02.415, 464.28, 2662, 64, 94, 21068
2026/08/17 23:20:03.415, 438.01, 2835, 64, 95, 21068
2026/08/17 23:20:04.415, 453.55, 2655, 64, 94, 21068
2026/08/17 23:20:05.416, 449.74, 2707, 64, 93, 21068
2026/08/17 23:20:06.416, 450.07, 2677, 64, 93, 21068
2026/08/17 23:20:07.416, 439.72, 2700, 64, 94, 21068
2026/08/17 23:20:08.416, 449.94, 2670, 65, 93, 21068
2026/08/17 23:20:09.416, 449.78, 2670, 65, 93, 21068
2026/08/17 23:20:10.416, 418.72, 2670, 64, 56, 21068
2026/08/17 23:20:11.417, 446.05, 2677, 65, 94, 21068
2026/08/17 23:20:12.417, 449.84, 2670, 65, 94, 21068
2026/08/17 23:20:13.417, 450.05, 2677, 65, 95, 21068
2026/08/17 23:20:14.417, 299.70, 2925, 56, 0, 542
2026/08/17 23:20:15.417, 97.16, 2925, 55, 70, 16944
2026/08/17 23:20:16.417, 111.97, 2917, 54, 0, 21200
2026/08/17 23:20:17.418, 94.29, 2925, 54, 0, 21200
2026/08/17 23:20:18.418, 144.48, 2602, 59, 54, 21218
2026/08/17 23:20:19.418, 445.29, 2460, 64, 93, 21218
2026/08/17 23:20:20.418, 449.89, 2490, 64, 93, 21218
2026/08/17 23:20:21.418, 440.03, 2595, 64, 92, 21218
2026/08/17 23:20:22.418, 449.88, 2467, 64, 90, 21218
2026/08/17 23:20:23.418, 449.87, 2467, 62, 93, 21218
2026/08/17 23:20:24.419, 437.77, 2467, 64, 92, 21218
2026/08/17 23:20:25.419, 450.02, 2467, 64, 94, 21218
2026/08/17 23:20:26.419, 434.99, 2662, 65, 95, 21218
2026/08/17 23:20:27.419, 455.45, 2392, 64, 96, 21218
2026/08/17 23:20:28.419, 440.45, 2572, 64, 95, 21218
2026/08/17 23:20:29.419, 434.11, 2655, 65, 95, 21218
2026/08/17 23:20:30.419, 453.83, 2385, 64, 95, 21218
2026/08/17 23:20:31.420, 440.92, 2527, 64, 95, 21218
2026/08/17 23:20:32.420, 449.53, 2422, 65, 92, 21218
2026/08/17 23:20:33.420, 435.94, 2640, 65, 94, 21218
2026/08/17 23:20:34.420, 460.95, 2407, 64, 94, 21218
2026/08/17 23:20:35.420, 449.71, 2430, 65, 94, 21218
2026/08/17 23:20:36.420, 428.80, 2580, 66, 93, 21218
2026/08/17 23:20:37.421, 459.33, 2385, 65, 95, 21218
2026/08/17 23:20:38.421, 430.95, 2422, 58, 59, 540
2026/08/17 23:20:39.421, 111.84, 2925, 55, 0, 16944
2026/08/17 23:20:40.421, 99.81, 2925, 55, 20, 21350
2026/08/17 23:20:41.422, 109.37, 2925, 54, 0, 21350
2026/08/17 23:20:42.422, 90.77, 2887, 53, 0, 21368
2026/08/17 23:20:43.422, 380.80, 2475, 63, 94, 21368
2026/08/17 23:20:44.423, 449.81, 2355, 63, 93, 21368
2026/08/17 23:20:45.423, 428.83, 2355, 64, 69, 21368
2026/08/17 23:20:46.423, 452.63, 2287, 63, 92, 21368
2026/08/17 23:20:47.423, 432.51, 2602, 64, 94, 21368
2026/08/17 23:20:48.424, 459.34, 2317, 64, 93, 21368
2026/08/17 23:20:49.424, 450.14, 2340, 64, 92, 21368
2026/08/17 23:20:50.424, 439.41, 2302, 64, 95, 21368
2026/08/17 23:20:51.424, 450.33, 2242, 64, 96, 21368
2026/08/17 23:20:52.424, 441.24, 2302, 64, 93, 21368
2026/08/17 23:20:53.425, 446.49, 2265, 59, 78, 21368
2026/08/17 23:20:54.425, 438.20, 2302, 64, 94, 21368
2026/08/17 23:20:55.425, 439.08, 2587, 64, 93, 21368
2026/08/17 23:20:56.425, 451.26, 2310, 64, 95, 21368
2026/08/17 23:20:57.425, 449.76, 2332, 64, 93, 21368
2026/08/17 23:20:58.426, 441.13, 2505, 64, 93, 21368
2026/08/17 23:20:59.426, 449.00, 2310, 64, 91, 21368
2026/08/17 23:21:00.426, 436.23, 2692, 65, 93, 21368
2026/08/17 23:21:01.426, 451.00, 2317, 64, 92, 540
2026/08/17 23:21:02.427, 132.42, 2925, 55, 0, 16944
2026/08/17 23:21:03.427, 99.15, 2925, 54, 71, 21500
2026/08/17 23:21:04.428, 109.30, 2925, 54, 0, 21500
2026/08/17 23:21:05.428, 90.57, 2887, 53, 0, 21510
2026/08/17 23:21:06.428, 322.67, 2580, 63, 94, 21518
2026/08/17 23:21:07.429, 451.35, 2317, 64, 94, 21518
2026/08/17 23:21:08.429, 425.08, 2302, 64, 69, 21518
2026/08/17 23:21:09.429, 453.07, 2295, 64, 93, 21518
2026/08/17 23:21:10.429, 449.89, 2317, 61, 93, 21518
2026/08/17 23:21:11.429, 436.69, 2295, 64, 92, 21518
2026/08/17 23:21:12.430, 450.33, 2272, 64, 94, 21518
2026/08/17 23:21:13.430, 439.80, 2250, 64, 95, 21518
2026/08/17 23:21:14.430, 426.75, 2220, 64, 54, 21518
2026/08/17 23:21:15.430, 444.49, 2250, 64, 96, 21518
2026/08/17 23:21:16.430, 437.13, 2250, 64, 94, 21518
2026/08/17 23:21:17.430, 434.63, 2242, 62, 51, 21518
2026/08/17 23:21:18.431, 439.73, 2272, 65, 94, 21518
2026/08/17 23:21:19.431, 450.40, 2302, 64, 95, 21518
2026/08/17 23:21:20.431, 431.28, 2325, 65, 91, 21518
2026/08/17 23:21:21.431, 461.43, 2235, 65, 94, 21518
2026/08/17 23:21:22.431, 450.64, 2272, 64, 96, 21518
2026/08/17 23:21:23.432, 438.78, 2407, 65, 95, 21518
2026/08/17 23:21:24.432, 449.58, 2257, 65, 95, 610
2026/08/17 23:21:25.432, 267.00, 2925, 55, 0, 542
2026/08/17 23:21:26.432, 97.42, 2925, 54, 71, 16944
2026/08/17 23:21:27.432, 111.53, 2917, 54, 0, 21648
2026/08/17 23:21:28.433, 94.17, 2925, 53, 0, 21648
2026/08/17 23:21:29.433, 164.46, 2602, 63, 85, 21666
2026/08/17 23:21:30.433, 463.05, 2287, 64, 93, 21666
2026/08/17 23:21:31.433, 446.06, 2287, 59, 75, 21666
2026/08/17 23:21:32.434, 441.82, 2235, 64, 96, 21666
2026/08/17 23:21:33.434, 449.36, 2257, 64, 93, 21666
2026/08/17 23:21:34.434, 437.83, 2422, 64, 93, 21666
2026/08/17 23:21:35.434, 450.17, 2272, 64, 94, 21666
2026/08/17 23:21:36.434, 434.26, 2535, 65, 95, 21666
2026/08/17 23:21:37.435, 457.52, 2197, 64, 95, 21666
2026/08/17 23:21:38.435, 442.02, 2310, 64, 96, 21666
2026/08/17 23:21:39.435, 421.22, 2197, 64, 58, 21666
2026/08/17 23:21:40.435, 445.90, 2205, 64, 94, 21666
2026/08/17 23:21:41.435, 450.13, 2205, 64, 96, 21666
2026/08/17 23:21:42.435, 439.98, 2325, 64, 95, 21666
2026/08/17 23:21:43.436, 448.96, 2227, 65, 88, 21666
2026/08/17 23:21:44.436, 442.37, 2265, 64, 96, 21666
2026/08/17 23:21:45.436, 449.76, 2220, 65, 96, 21666
2026/08/17 23:21:46.436, 449.98, 2235, 64, 96, 21666
2026/08/17 23:21:47.436, 435.99, 2220, 65, 97, 21666
2026/08/17 23:21:48.436, 445.10, 2235, 59, 78, 540
2026/08/17 23:21:49.437, 101.39, 2925, 55, 0, 16944
2026/08/17 23:21:50.437, 98.47, 2925, 54, 58, 21798
