2026/08/17 23:59:55.481, 17.06, 195, 45, 0, 34
2026/08/17 23:59:56.489, 54.90, 2542, 46, 69, 16672
2026/08/17 23:59:57.489, 103.32, 2932, 47, 36, 19916
2026/08/17 23:59:58.489, 440.45, 2910, 60, 97, 19926
2026/08/17 23:59:59.490, 529.84, 2910, 61, 97, 19926
2026/08/18 00:00:00.490, 532.00, 2910, 61, 97, 19926
2026/08/18 00:00:01.490, 527.17, 2910, 62, 97, 19926
2026/08/18 00:00:02.490, 530.21, 2910, 62, 97, 19926
2026/08/18 00:00:03.491, 500.97, 2910, 62, 98, 19926
2026/08/18 00:00:04.491, 535.11, 2895, 63, 97, 19926
2026/08/18 00:00:05.491, 535.32, 2895, 63, 97, 19926
2026/08/18 00:00:06.491, 533.86, 2895, 64, 98, 19926
2026/08/18 00:00:07.491, 535.03, 2895, 64, 98, 19926
2026/08/18 00:00:08.492, 494.84, 2902, 64, 97, 19926
2026/08/18 00:00:09.492, 536.59, 2895, 64, 98, 19926
2026/08/18 00:00:10.492, 536.71, 2895, 65, 98, 19926
2026/08/18 00:00:11.492, 534.47, 2895, 65, 97, 19926
2026/08/18 00:00:12.492, 535.35, 2895, 65, 96, 19926
2026/08/18 00:00:13.493, 506.52, 2895, 64, 92, 19926
2026/08/18 00:00:14.493, 537.53, 2895, 65, 98, 19926
2026/08/18 00:00:15.493, 539.64, 2895, 66, 97, 19926
2026/08/18 00:00:16.493, 507.54, 2895, 64, 97, 19926
2026/08/18 00:00:17.494, 536.61, 2895, 63, 98, 19926
2026/08/18 00:00:18.494, 496.67, 2895, 61, 83, 19926
2026/08/18 00:00:19.494, 526.58, 2895, 64, 98, 19926
2026/08/18 00:00:20.494, 534.05, 2895, 64, 90, 19926
2026/08/18 00:00:21.494, 501.90, 2895, 64, 97, 19926
2026/08/18 00:00:22.495, 532.63, 2895, 64, 97, 19926
2026/08/18 00:00:23.495, 533.39, 2895, 64, 97, 19926
2026/08/18 00:00:24.495, 532.42, 2895, 64, 97, 19926
2026/08/18 00:00:25.495, 534.64, 2895, 64, 97, 19926
2026/08/18 00:00:26.495, 501.70, 2895, 65, 97, 19926
2026/08/18 00:00:27.496, 533.35, 2895, 64, 96, 19926
2026/08/18 00:00:28.496, 532.75, 2895, 65, 97, 19926
2026/08/18 00:00:29.496, 530.52, 2895, 65, 97, 19926
2026/08/18 00:00:30.496, 534.39, 2895, 65, 96, 19926
2026/08/18 00:00:31.497, 493.20, 2895, 62, 78, 19926
2026/08/18 00:00:32.497, 521.62, 2887, 65, 97, 19926
2026/08/18 00:00:33.497, 533.72, 2895, 65, 97, 19926
2026/08/18 00:00:34.497, 535.94, 2895, 65, 97, 19926
2026/08/18 00:00:35.497, 531.31, 2895, 65, 97, 19926
2026/08/18 00:00:36.498, 533.73, 2895, 65, 96, 19926
2026/08/18 00:00:37.498, 197.22, 2925, 56, 1, 542
2026/08/18 00:00:38.498, 99.52, 2925, 55, 70, 16944
2026/08/18 00:00:39.498, 112.11, 2925, 55, 0, 21050
2026/08/18 00:00:40.499, 94.49, 2925, 54, 0, 21050
2026/08/18 00:00:41.499, 271.35, 2835, 64, 94, 21068
2026/08/18 00:00:42.500, 543.58, 2880, 65, 94, 21068
2026/08/18 00:00:43.500, 542.67, 2880, 65, 94, 21068
2026/08/18 00:00:44.500, 548.98, 2880, 65, 94, 21068
2026/08/18 00:00:45.500, 511.69, 2880, 66, 94, 21068
2026/08/18 00:00:46.500, 546.63, 2880, 66, 93, 21068
2026/08/18 00:00:47.501, 543.67, 2880, 66, 94, 21068
2026/08/18 00:00:48.501, 504.22, 2880, 66, 93, 21068
2026/08/18 00:00:49.501, 544.75, 2880, 66, 92, 21068
2026/08/18 00:00:50.501, 541.19, 2880, 66, 93, 21068
2026/08/18 00:00:51.502, 511.96, 2887, 66, 94, 21068
2026/08/18 00:00:52.502, 552.81, 2880, 66, 94, 21068
2026/08/18 00:00:53.502, 521.48, 2880, 66, 95, 21068
2026/08/18 00:00:54.502, 549.46, 2880, 66, 93, 21068
2026/08/18 00:00:55.502, 506.17, 2880, 66, 94, 21068
2026/08/18 00:00:56.503, 512.16, 2880, 60, 73, 21068
2026/08/18 00:00:57.503, 546.71, 2880, 67, 93, 21068
2026/08/18 00:00:58.503, 544.20, 2880, 66, 94, 21068
2026/08/18 00:00:59.503, 545.86, 2880, 67, 94, 21068
2026/08/18 00:01:00.504, 516.13, 2880, 67, 94, 21068
2026/08/18 00:01:01.504, 555.04, 2880, 67, 94, 21068
2026/08/18 00:01:02.504, 506.14, 2887, 67, 94, 21068
2026/08/18 00:01:03.504, 555.66, 2880, 67, 93, 21068
2026/08/18 00:01:04.505, 552.93, 2880, 67, 95, 21068
2026/08/18 00:01:05.505, 471.65, 2887, 59, 1, 53
2026/08/18 00:01:06.505, 99.98, 2925, 57, 70, 16944
2026/08/18 00:01:07.506, 117.72, 2925, 57, 36, 21200
2026/08/18 00:01:08.506, 96.00, 2925, 55, 0, 21200
2026/08/18 00:01:09.507, 89.09, 2542, 54, 15, 21210
2026/08/18 00:01:10.507, 536.69, 2850, 66, 91, 21218
2026/08/18 00:01:11.507, 597.65, 2857, 67, 93, 21218
2026/08/18 00:01:12.507, 565.38, 2872, 67, 93, 21218
2026/08/18 00:01:13.507, 602.12, 2842, 68, 93, 21218
2026/08/18 00:01:14.508, 598.99, 2850, 68, 93, 21218
2026/08/18 00:01:15.508, 555.34, 2842, 68, 93, 21218
2026/08/18 00:01:16.508, 597.19, 2857, 68, 92, 21218
2026/08/18 00:01:17.508, 558.90, 2880, 68, 93, 21218
2026/08/18 00:01:18.508, 566.12, 2865, 67, 93, 21218
2026/08/18 00:01:19.508, 602.54, 2842, 68, 94, 21218
2026/08/18 00:01:20.509, 560.01, 2850, 68, 94, 21218
2026/08/18 00:01:21.509, 565.06, 2842, 61, 34, 21218
2026/08/18 00:01:22.509, 597.46, 2850, 68, 93, 21218
2026/08/18 00:01:23.509, 599.84, 2850, 68, 93, 21218
2026/08/18 00:01:24.509, 561.69, 2850, 63, 67, 21218
2026/08/18 00:01:25.510, 602.50, 2850, 68, 92, 21218
2026/08/18 00:01:26.510, 598.38, 2850, 69, 93, 21218
2026/08/18 00:01:27.510, 559.90, 2872, 68, 94, 21218
2026/08/18 00:01:28.510, 600.99, 2842, 69, 93, 21218
2026/08/18 00:01:29.510, 600.30, 2842, 69, 93, 21218
2026/08/18 00:01:30.510, 390.33, 2925, 58, 0, 540
2026/08/18 00:01:31.510, 98.86, 2925, 57, 71, 16944
2026/08/18 00:01:32.511, 116.44, 2925, 56, 0, 21350
